Autobesitz,Autoleistung,Zeitkarte,Fuehrerschein,Autozugang,Fahrradzugang,Gegenstandstransport,Personentransport,Campusbewohner,PLZ,Geschlecht,Alter,Haushalt,Kinder,Bildungsabschluss,Bildungsabschluss2,Einkommen,SD18_01,Gruppe,Taetigkeit_2019,V903_01,V903_02,V903_03,V903_04,V903_05,V903_06,V903_07,V903_08,V903_09,V904,V904x01,V904x02,V905,Sharing_2019,Sharing_2019_Carsharing,Sharing_2019_Bikesharing,Sharing_2019_Roller,Sharing_2019_andere,Sharing_2019_nein,V001,V003_01,V003_02,V003_03,V003_04,V003_05,V003_06,V003_07,V003_08,V003_09,V004,V004x01,V004x02,V004x03,V005,V007_CN,Sharing_2020,Sharing_2020_Carsharing,Sharing_2020_Bikesharing,Sharing_2020_Roller,Sharing_2020_andere,Sharing_2020_nein,Entfernung_Wohnort_Campus,Bereitschaft_Sharing,Anzahl_Anforderungen_Sharing,Anforderungen1,Anforderungen2,Anforderungen3,Anforderungen4,Anforderungen5,Anforderungen6,Anforderungen7,Anforderungen8,Anforderungen9,Anzahl_gewaehlter_Sharing_Verkehrsmittel,desired_Sharing_Autos,desired_Sharing_Fahrräder,desired_Sharing_Lastenräder,desired_Sharing_Roller,desired_Sharing_Sonstige,desired_Sharing_Sonstige_open,Bereitschaft_Sharing2
22,,1,2,2,4,2,1,2,819,2,2,4,2,7,,1,,2,1,1,26,1,88,3,1,2,1,2,0,,,4,1,1,1,1,1,2,,1,8,1,95,1,1,1,2,1,0,,,,2,1,1,1,1,1,1,2,15,4,1,man kann es überall abstellen,,,,,,,,,2,2,2,1,1,1,,1
32,1,2,1,3,4,1,1,2,803,2,9,3,2,8,,9,"Das war, finde ich, eine wichtige Umfrage, und im großen Ganzen gut gemacht,
bis auf ein paar Ausrutscher.",5,1,5,-9,-9,90,5,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,23,-9,-9,31,54,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,10,5,1,"so einfach wie möglich, zur Not auch ohne Smartphone nutzbar",,,,,,,,,1,1,2,1,1,1,,0
32,3,2,1,4,1,2,1,2,73,1,6,2,2,10,Promotion,7,,4,1,4,-9,-9,96,-9,-9,-9,-9,-9,1,Bahn,,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,10,4,1,"Verfügbarkeit, Kosten, Betriebssicherheit",,,,,,,,,2,2,1,1,2,1,,1
32,1,2,1,4,4,2,2,2,817,1,6,2,2,8,,6,,6,2,,,,,,,,,,,,,,,,,,,,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,-9,0,1,1,1,1,1,1,4,4,0,,,,,,,,,,0,1,1,1,1,1,,1
22,,1,1,4,4,2,1,2,855,1,9,3,2,4,,4,,6,1,16,11,-9,88,1,1,1,1,1,0,,,4,1,1,1,1,1,2,,50,1,2,52,41,1,1,1,1,0,,,,4,1,1,1,1,1,1,2,5,4,1,"Schnell zu erreichen, einfaches Buchen, saubere und fahrtüchtig zurückgegebene Fahrzeuge durch den vorherigen Fahrer",,,,,,,,,3,2,2,2,1,1,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9
32,3,2,1,4,4,2,2,1,844,2,2,,,7,,6,,1,1,95,-9,-9,11,-9,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,100,4,4,Leicht verfügbar (mehrere Stationen),Einfache Bedienung (einwählen mittels Handy in Sekunden),Nicht zu teuer,"Positives Immage / hohe Sichbarkeit auf dem Campus ( Stationen nicht in der Ecke positionieren, anfangs Werbung schalten)",,,,,,2,1,1,2,2,1,,1
31,3,2,1,4,4,2,3,2,815,1,6,4,1,8,,1,,6,1,80,15,-9,-9,10,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,80,9,-9,-9,11,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,5,4,1,"Kindersitze, Verfügbarkeit nahe dem Wohnort, Sicherheit der Verfügbarkeit",,,,,,,,,3,2,2,1,2,1,,1
32,3,2,1,4,4,2,2,2,820,1,2,3,2,8,,4,,2,1,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,20,5,3,"Auch in ländlicher Umgebung abstellbar, da ich nicht auf dem Uni-Campus wohne",Keine Altersbegrenzung wie bei ShareNow,Keine zu hohen Kosten,,,,,,,1,1,1,1,2,1,,0
34,3,2,1,4,1,3,2,1,748,2,2,,,8,,7,"Ich beziehe zur Zeit unter der Woche eine Stube auf dem Campus, bin aber auf der Wohnungssuche im Süden von München",4,1,89,-9,-9,13,-9,-9,-9,-9,-9,0,,,4,2,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,320,1,1,"Günstig, umweltfreundlich, wenig Organisationsaufwand, Benutzerfreundlichkeit (also z. B. App die auf einer Karte das nächstgelegene Fahrzeug zeigt)",,,,,,,,,2,1,2,1,2,1,,1
22,,1,1,2,4,2,1,2,813,1,2,2,2,8,,6,,4,1,-1,5,-9,101,101,75,-9,101,-9,0,,,5,1,1,1,1,1,2,,-9,4,-9,101,98,97,-9,97,-9,0,,,,4,1,1,1,1,1,1,2,13,4,0,,,,,,,,,,1,1,2,1,1,1,,1
32,4,2,1,4,3,2,1,2,855,2,12,2,2,10,Promotion,7,,5,1,100,-9,-9,-9,-9,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,100,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,7,5,1,siehe 9.,,,,,,,,,2,1,2,1,2,1,,0
32,1,2,1,3,4,2,1,2,809,2,2,2,2,8,,6,,4,2,,,,,,,,,,,,,,,,,,,,1,84,-9,-9,22,-9,-9,-9,-9,-9,0,,,,5,1,1,1,1,1,1,2,22,5,2,leicht zu benutzen,keine Kosten für Fahrräder oder Scooter,,,,,,,,2,1,2,1,2,1,,0
22,,2,1,1,1,3,1,1,855,2,2,,,7,,6,,1,1,2,18,94,64,2,53,2,1,2,0,,,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,646,1,1,Preiswert,,,,,,,,,1,2,1,1,1,1,,1
1,,1,2,1,4,2,1,2,816,2,6,2,2,8,,7,,4,1,-9,-9,-9,99,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,-9,-9,-9,27,81,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,7,1,0,,,,,,,,,,1,1,2,1,1,1,,1
32,3,2,1,4,4,2,1,2,817,1,9,5,1,8,,9,,6,1,36,1,1,3,37,37,1,3,1,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,5,4,1,"einfach, günstig",,,,,,,,,2,1,2,2,1,1,,1
22,,1,1,1,4,3,1,1,317,2,2,,,10,Bachelor,6,,1,1,-1,-1,-9,89,82,86,-9,-9,-9,0,,,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,660,4,2,Einfache Nutzung,Verständliche Abrechnung,,,,,,,,1,2,1,1,1,1,,1
31,4,2,1,4,4,3,4,1,855,2,2,,,8,,6,"Bei Autofahrten zwischen Wohnort und UniBw nutze ich Blablacar und nehme Leute mit, das schon die Umwelt und den Geldbeutel.",1,1,91,1,-9,14,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,1,,56,-9,-9,41,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,700,5,0,,,,,,,,,,0,1,1,1,1,1,,0
1,,1,2,1,1,2,1,1,131,2,2,,,8,,6,"Ich bin vorher mit der Bahn gefahren und tue es jetzt auch noch, allerdings sind verspätungen und Ausfälle der Züge so häufig, dass dies dazu führen könnte, dass  in Zukunft einen Führerschein erwerben werde und lieber mit dem Auto fahre.",1,2,,,,,,,,,,,,,,,,,,,,1,1,8,1,95,1,1,5,-9,-9,0,,,,2,1,1,1,1,1,1,2,600,1,0,,,,,,,,,,1,1,2,1,1,1,,1
31,5,1,1,4,1,3,2,1,11,1,2,,,7,,6,,1,1,59,59,1,38,1,1,1,1,8,1,Flugzeug,,4,1,1,1,1,1,2,,28,5,1,81,1,1,1,1,1,0,,,,2,1,1,1,1,1,1,2,470,4,3,leicht zugänglich,kostenfrei/kostengünstig,allzeit verfügbar,,,,,,,2,2,2,1,1,1,,1
32,6,1,1,3,4,3,2,1,212,2,2,,,7,,6,,1,1,12,5,-9,97,1,101,25,1,-9,2,Flugzeug,Mietwagen,2,2,2,1,1,1,1,,67,1,1,47,1,34,1,1,1,0,,,,1,1,1,1,1,1,1,2,800,1,3,günstig,in der direkten Nähe,einfaches und schnelles Ausleih- und Rückgabeverfahren,,,,,,,4,2,2,2,2,1,,1
32,1,2,1,4,4,3,1,1,844,1,2,,,8,,6,"bei der Angabe der Kilometer Wohnort-Uni habe ich den Wohnort meines Verlobten gewählt, weil ich seit 2020 dort meistens bin und eher von dort zur Uni pendle als von meinem Wohnsitz in der Heimat (Saarland, ca. 500km)",1,1,90,2,2,30,2,2,1,2,2,0,,,2,1,1,1,1,1,2,,52,2,2,1,2,1,54,1,1,0,,,,2,1,1,1,1,1,1,2,70,4,2,einfache Buchung,einfache Rückgabe,,,,,,,,2,1,2,2,1,1,,1
31,4,2,1,4,4,1,1,2,819,2,12,2,2,8,,10,,5,1,12,-9,-9,-9,89,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,13,1,1,"Einfache Bedienbarkeit, einfache Buchung, Zuverlässigkeit, Verfügbarkeit",,,,,,,,,1,1,2,1,1,1,,1
31,3,2,1,4,1,4,4,1,562,2,2,,,7,,6,,1,1,101,-9,-1,-9,-9,-9,-1,-9,-9,0,,,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,530,5,1,Jederzeit nutzbar ! ,,,,,,,,,1,2,1,1,1,1,,0
21,,2,1,4,3,3,4,1,990,2,1,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,-9,87,-9,13,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,400,1,1,"Günstig, gut verfügbar",,,,,,,,,3,2,2,1,2,1,,1
31,6,2,1,4,4,2,1,2,,2,6,3,1,8,,10,,4,1,76,-9,-9,36,7,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,100,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,75,1,1,"Ausreichende Anzahl verfügbar, kurzfristig buchbar, ausreichend Ladevolumen für Warentransport",,,,,,,,,5,2,2,2,2,2,Kleinbus / Shuttle mit Fahrer,1
1,,2,1,1,4,2,1,1,857,2,2,,,7,,6,,1,1,20,1,1,90,2,1,1,54,-9,0,,,1,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,670,4,3,Sauberkeit,Einfache Benutzung (Bsp.: Lime-App),Niedrige Kosten,,,,,,,2,1,2,1,2,1,,1
32,2,2,1,4,4,2,1,2,818,2,2,1,2,8,,6,,4,1,101,-9,-9,4,4,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,7,4,3,Parkmöglichkeit,Erreichen der U-Bahn,Wetterschutz für Regen,,,,,,,4,2,2,1,2,2,"Das Verkehrsmittel, welches mich nach Neuperlach Süd bring.",1
1,,2,1,1,4,3,1,1,816,2,2,,,8,,7,,4,1,-9,-9,-9,-9,101,3,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,9,1,1,Innerhalb Münchens einsetzbar,,,,,,,,,3,1,2,2,2,1,,1
1,,2,1,1,4,2,1,1,816,2,6,,,8,,7,,4,1,1,1,-9,27,75,-9,-9,-9,-9,0,,,5,2,2,2,1,1,1,,5,-9,-9,-9,81,22,-9,-9,-9,0,,,,5,1,2,2,1,1,1,1,7,1,3,einfache und auch kurzfristige Buchung,attraktiver Preis,möglichst One-Way (also sowohl Abholung und Abgabe auch in der Nähe meines Wohnorts (München Zone M)),,,,,,,3,2,2,2,1,1,,1
32,2,2,1,4,4,3,1,2,837,1,2,2,2,8,,6,,4,1,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,50,4,4,Flexibilität (zb spontane Nutzung mgl.),Preisgünstig,"geringer Aufwand zur Nutzung (zb einfache Anmeldung, Bedienerfreundliche App)",Standort des Verkehrsmittel gut und einfach zu erreichen sein,,,,,,1,1,2,1,1,1,,1
32,5,2,1,3,4,2,2,1,17,2,2,,,7,,6,"Mein Fahrzeug dient nur als Hobby/Wochenendauto und ich fahre es ein bis zwei mal im Jahr an die uni und im Winter nach ""hause"".
Zwischenzeitlich nutze ich immer den Zug. ",1,1,15,6,-9,92,-9,-9,-9,93,-9,0,,,2,1,1,1,1,1,2,,7,-9,-9,92,-9,-9,94,1,-9,0,,,,1,1,1,1,1,1,1,2,600,1,1,Einfacher zugang/anmeldung/kostengünstig,,,,,,,,,2,2,1,1,2,1,,1
32,6,2,1,4,3,3,2,1,411,2,2,,,7,,6,,1,1,42,17,-9,42,-9,-1,-9,-9,-9,0,,,2,2,1,1,1,2,1,,50,18,-9,52,-9,-9,1,-9,-9,0,,,,1,1,1,1,1,1,1,2,670,4,1,"Flexibel, praktisch",,,,,,,,,2,1,2,1,2,1,,1
32,-9,2,1,3,3,3,2,2,856,1,6,4,1,4,,4,,6,1,88,-9,-9,15,27,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,10,5,1,"Preis-/Leistungsverhältnis, Flexibilität in Bezug auf An- und Abholstation, ausreichende Anzahl von Verkehrsmitteln",,,,,,,,,2,2,1,1,2,1,,0
31,3,1,1,4,2,2,1,2,816,2,2,1,2,8,,6,"Eine bessere Anbindung des Campus an eine U-Bahn wäre das Sinnvollste, was man mit den MOVE-Geldern überhaupt anstellen kann!
Gerade die lange, von Bussen sehr unzuverlässig abgedeckte Strecke zur U5, die 15-20min dauert, macht das Auto leider so attraktiv (auch vor Corona).",4,1,42,-9,-9,48,4,17,-9,-9,-9,0,,,5,1,1,1,1,1,2,,92,-9,-9,-9,-9,15,-9,-9,-9,0,,,,5,1,1,1,1,1,1,2,10,1,0,,,,,,,,,,1,1,2,1,1,1,,1
31,2,2,1,4,3,3,2,1,855,2,2,,,7,,6,,1,1,101,34,-9,16,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,600,5,0,,,,,,,,,,1,1,2,1,1,1,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9
1,,1,1,1,4,2,1,2,815,1,6,2,2,10,Promotion,10,,6,1,-9,-9,-9,58,57,-9,-9,-9,-9,0,,,4,1,1,1,1,1,2,,-9,-9,-9,28,45,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,10,1,1,kostengünstig,,,,,,,,,2,2,1,2,1,1,,1
32,6,2,1,4,3,2,2,1,,2,2,,,7,,6,,1,1,89,-9,-9,-1,-9,-9,-9,-9,9,1,Eigenes Motorrad,,4,1,1,1,1,1,2,,93,-9,-9,-9,-9,-9,-9,-9,5,1,Eigenes Motorrad,,,2,1,1,1,1,1,1,2,120,4,1,Zuverlässigkeit der Fahrzeuge und Auswahlmöglichkeiten wetterabhängig,,,,,,,,,3,2,2,1,2,1,,1
32,5,,,,,,,,,,,,,,,,,,1,-9,-9,-9,-9,49,48,-9,-9,-9,0,,,5,1,1,1,1,1,2,,-9,-9,-9,-9,1,101,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,,4,3,Gute Verfügbarkeit,Einfache Registierung,Einfache Nutzung,,,,,,,1,1,2,1,1,1,,1
1,,1,1,1,4,2,1,2,813,2,2,3,2,8,,6,,4,2,,,,,,,,,,,,,,,,,,,,1,-9,-9,-9,50,21,77,-9,21,-9,0,,,,5,1,2,1,2,1,1,1,13,1,2,preiswert,keine lange Vorabbuchung,,,,,,,,1,2,1,1,1,1,,1
34,6,2,1,4,1,2,2,2,836,2,9,2,2,8,,10,,5,1,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,25,5,1,möglichst einfache Nutzbarkeit,,,,,,,,,2,2,1,1,2,1,,0
31,3,1,1,4,4,2,2,2,817,2,2,1,2,8,,6,,4,1,65,-9,-9,84,43,42,-9,-9,-9,0,,,5,1,1,1,1,1,2,-9,65,-9,-9,59,81,38,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,4,5,1,Werde ich wohl nicht nutzen.,,,,,,,,,1,1,1,1,1,2,keine,0
32,4,2,1,4,1,3,4,1,568,2,2,,,7,,6,,1,2,,,,,,,,,,,,,,,,,,,,1,94,7,1,-9,-9,-9,1,-9,-9,0,,,,1,1,1,1,1,1,1,2,512,5,0,,,,,,,,,,2,2,2,1,1,1,,0
32,-9,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,1,1,1,1,2,1,,0
32,1,1,1,4,4,1,1,2,807,2,9,2,2,8,,9,"Nutzung Sharing/Shuttle auf/bei Campus: kein Bedarf, da immer eigenes Fahrrad vor Ort.",5,1,-9,-9,-9,101,101,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,50,-9,-9,49,49,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,14,1,0,,,,,,,,,,0,1,1,1,1,1,,1
32,3,2,1,4,4,2,1,2,808,2,6,4,1,10,Promotion,10,,5,1,96,-9,-9,7,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,15,5,0,,,,,,,,,,1,1,2,1,1,1,,0
32,4,2,1,4,4,2,1,2,820,2,9,5,2,8,,9,,5,1,101,-9,-9,-9,-9,-9,-9,-9,-1,0,,,4,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,23,5,0,,,,,,,,,,1,1,1,1,2,1,,0
32,2,2,1,3,4,2,4,2,817,2,2,3,1,8,,6,,4,1,11,1,1,28,88,1,1,1,1,0,,,5,1,1,1,1,1,2,,1,1,1,1,101,1,1,1,1,0,,,,4,1,1,1,1,1,1,2,6,1,1,Abstell und Abholmöglichkeiten müssten flexibel sein. Das heißt: auch ein Abstellen an einem anderen Ort als dem Campus müsste (für eine gewisse Zeit) möglich sein.,,,,,,,,,1,1,1,2,1,1,,1
32,5,1,1,4,2,2,1,2,819,2,6,1,2,10,Promotion,6,,5,1,66,-1,-9,36,-9,-9,-9,-9,-9,0,,,1,1,1,1,1,1,2,,91,9,-9,-9,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,12,4,0,,,,,,,,,,3,2,2,1,2,1,,1
22,,2,1,1,4,1,1,1,514,2,2,,,7,,6,,1,1,-9,84,-9,11,-9,-9,-9,-9,-9,1,Flugzeug,,2,1,1,1,1,1,2,,5,-9,-9,74,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,600,5,3,Günstig,Ausreichende Kapazitäten,Sauberkeit,,,,,,,3,2,2,2,1,1,,0
31,5,2,1,4,4,2,3,2,836,2,9,2,2,8,,9,"Mehr Pkw-Elektroladesäulen an der UniBw M wären gut.
Eine eigene Autobahnauffahrt auf das Unigelände wäre auch gut, damit man nicht durch das Wohngebiet fahren muss.",5,1,55,55,-9,-9,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,53,53,-9,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,50,5,0,,,,,,,,,,0,1,1,1,1,1,,0
25,-1,,,,,,,,,,,,,,,,,,1,40,1,1,89,2,43,21,1,26,0,,,2,1,1,1,1,1,2,,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,-9,0,1,1,1,1,1,1,,4,0,,,,,,,,,,1,1,1,1,1,2,,1
1,,,,,,,,,,,,,,,,,,,1,53,-9,-9,64,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,-9,-9,-9,99,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,,4,0,,,,,,,,,,2,2,1,1,2,1,,1
31,4,1,1,4,1,2,2,1,836,2,12,,,10,Promotion,9,"Elektroauto: weiterer Grund ist unsichere Situation bzgl. Betankung, vergleichsweise geringe Reichweite, lange Ladezeit, schlechte Ökobilanz cradle-to-grave bis 50000 km.",5,1,101,-9,-9,7,-9,-9,6,-9,-9,1,"BOB, S-Bahn, U-Bahn",,5,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,35,5,3,Einfache Buchbarkeit,Hohe Verfügbarkeit,Kostenlos / sehr geringer Preis,,,,,,,2,2,1,1,2,1,,0
32,1,2,1,4,2,3,1,1,406,2,2,,,7,,6,"Die Überlegung zum Kauf eines Elektroautos, musste verworfen werden, da ich die Ressourcen an der Uni hier als zu stark eingeschränkt einschätze",3,1,82,11,-9,18,1,1,1,1,19,1,Flugzeug,,2,2,2,1,1,1,1,,17,-9,-9,89,-9,1,1,1,1,0,,,,4,1,1,1,1,1,1,2,600,1,3,Ständige Verfügbarkeit,Günstig,Kundendienst,,,,,,,2,2,1,1,2,1,,1
1,,1,1,1,1,1,1,2,,2,6,3,1,8,,6,,4,1,-9,-9,-9,101,-9,101,-9,-9,-9,0,,,2,1,1,1,1,1,2,,-9,-9,-9,93,-9,98,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,250,1,0,,,,,,,,,,1,1,2,1,1,1,,1
31,6,1,1,4,2,4,2,1,751,2,2,,,8,,6,,1,1,-9,33,-9,85,-9,-1,-9,-9,-9,0,,,2,1,1,1,1,1,2,,54,-9,-9,51,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,250,1,1,"Digital verfügbar, jederzeit verfügbar 24/7, unkompliziert, gut zu erreichen (nicht im letzten Eck)",,,,,,,,,2,2,1,1,2,1,,1
1,,1,1,1,4,1,1,2,815,2,9,2,2,10,Staat. gepr. Techniker,6,,6,1,-9,-9,-9,80,20,-9,-9,-9,-9,0,,,5,2,1,1,1,2,1,,4,-9,-9,84,8,-9,-9,-9,-9,0,,,,4,1,2,1,1,1,2,1,8,1,1,Schnelle Übernahme,,,,,,,,,1,1,2,1,1,1,,1
1,,2,2,1,3,3,1,1,238,2,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,-9,-9,-9,23,19,92,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,850,4,0,,,,,,,,,,1,1,2,1,1,1,,1
32,2,2,1,4,4,3,1,1,904,1,2,,,7,,4,,1,2,,,,,,,,,,,,,,,,,,,,1,92,-9,-9,12,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,150,4,2,Nutzer müssen sorgsam umgehen,muss gut nutzbar sein (kein schneller Verschleiß),,,,,,,,3,2,1,2,2,1,,1
-9,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,-9,36,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,-9,0,1,1,1,1,1,1,,-9,0,,,,,,,,,,0,1,1,1,1,1,,-9
32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9
36,5,2,1,4,4,2,2,2,816,2,6,1,2,8,,9,"Wechsel zwischen Auto und Fahrrad größtenteils abhängig von der Witterung und dem potentiell inkludierten Einkauf.

ÖPNV aus meiner Sicht an der UniBw eher schlecht angebunden. ~45min ggü. ~25min (Rad) / ~15min (Auto). Wobei das zugegebenermaßen mit dem Bikesharing der MVG schon besser geworden ist.",4,1,74,4,-9,-9,66,-9,-9,-9,-9,0,,,5,2,2,1,1,1,1,,49,-9,-9,-9,80,-9,-9,-9,-9,0,,,,4,1,2,2,1,1,1,1,8,1,3,Einfache Nutzung via App _ohne_ Zugangskarte,Kostengünstig,"Radius groß genug (Neuperlach-Süd, Neubiberg)",,,,,,,1,1,2,1,1,1,,1
32,4,2,1,4,4,2,1,2,820,2,6,2,2,8,,9,,5,1,91,-9,-9,7,10,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,88,-9,-9,1,11,-9,-9,-9,-9,0,,,,5,1,1,1,1,1,1,2,22,5,1,"unkomplizierte Nutzung, Verfügbarkeit",,,,,,,,,2,1,2,1,2,1,,0
32,5,2,1,4,4,4,2,1,864,2,9,,,7,,6,"Solange das laden des E-Autos so lange dauert und die Reichweite doch eher beschränkt ist, lohnt sich ein E-Mobil nicht. Wasserstoff als Antrieb der Zukunft oder eine revolutionäre Akkutechnologie sind zwingend notwendig. Und der Strom zum laden des Fahrzeugs muss ja auch erzeugt werden. Die paar Windräder und Solarpanele, die aktuell in Deutschland Strom produzieren, reichen nicht aus um E-Mobilität in großem Umfang zu gewährleisten.",6,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,133,5,1,"Verfügbarkeit, Abstellorte, Fahrzeug muss in gewartetem Zustand sein (STVO)",,,,,,,,,1,1,2,1,1,1,,0
32,1,2,1,4,3,2,1,1,18,1,2,,,7,,6,,1,1,42,34,-9,20,-9,-9,-9,-9,-9,0,,,2,1,1,1,1,1,2,,42,-9,-9,54,-9,-9,-9,-9,-9,0,,,,1,1,1,1,1,1,1,2,500,4,2,gutes Preis-Leistungsverhältnis,schnelle Anmeldung/Registrierung möglich,,,,,,,,1,1,2,1,1,1,,1
31,3,2,1,4,4,2,2,2,831,2,6,1,-9,8,,6,,4,1,97,5,-9,-9,-9,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,4,1,1,1,1,1,1,2,60,4,0,,,,,,,,,,2,2,2,1,1,1,,1
31,3,2,1,3,4,1,1,2,855,2,6,4,1,8,,10,,4,1,-1,-9,1,-9,99,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,5,4,1,"zuverlässig verfügbar, preiswert, gut erreichbar, Abgabe flexibel",,,,,,,,,2,1,1,2,1,2,"Motorrad, LKW",1
32,3,2,1,4,4,-9,2,2,855,1,6,1,2,8,,6,,4,1,101,-9,-9,-1,-1,-9,-9,-9,-9,0,,,5,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,5,1,1,1,1,1,1,2,5,1,2,Bezahlbar ,Verfügbar ,,,,,,,,1,1,1,1,2,1,,1
32,2,2,1,4,4,3,2,1,910,2,2,,,4,,6,"KFZ nur zum bequemerem Pendeln erworben. 
Umweltschädigend und zu gleich ein Geldgrab. 
Genrell erledige ich alles mit dem Fahrrad. ",3,1,101,-9,-9,-9,-1,12,-9,-9,-9,0,,,4,1,1,1,1,1,2,,101,-9,-9,-9,-9,-9,-9,-9,-9,0,,,,2,1,1,1,1,1,1,2,198,1,5,"Flexibel, ","Preiswert,","Verfügbarkeit,","Nutzungsbedingungen,",Nutzungslimit,,,,,2,2,2,1,1,1,,1
